Universitas,Jurusan,Daya Tampung 2021,Peminat 2020,Persentase
UNIVERSITAS UDAYANA,KEDOKTERAN HEWAN,45,220,20.45
UNIVERSITAS UDAYANA,SASTRA JAWA KUNO,6,10,60.0
UNIVERSITAS UDAYANA,MANAJEMEN,90,1403,6.41
UNIVERSITAS UDAYANA,ILMU KOMPUTER/TEKNIK INFORMATIKA,36,483,7.45
UNIVERSITAS UDAYANA,AKUNTANSI,90,1143,7.87
UNIVERSITAS UDAYANA,KEPERAWATAN,27,375,7.2
UNIVERSITAS UDAYANA,FARMASI,30,778,3.86
UNIVERSITAS UDAYANA,ILMU KESEHATAN MASYARAKAT,45,480,9.38
UNIVERSITAS UDAYANA,MATEMATIKA,30,136,22.06
UNIVERSITAS UDAYANA,PETERNAKAN,60,112,53.57
UNIVERSITAS UDAYANA,AGROEKOTEKNOLOGI,60,219,27.4
UNIVERSITAS UDAYANA,AGRIBISNIS,60,322,18.63
UNIVERSITAS UDAYANA,TEKNIK ELEKTRO,48,192,25.0
UNIVERSITAS UDAYANA,TEKNIK MESIN,54,146,36.99
UNIVERSITAS UDAYANA,FISIKA,18,32,56.25
UNIVERSITAS UDAYANA,KIMIA,24,70,34.29
UNIVERSITAS UDAYANA,BIOLOGI,21,74,28.38
UNIVERSITAS UDAYANA,TEKNIK PERTANIAN DAN BIOSISTEM,18,49,36.73
UNIVERSITAS UDAYANA,TEKNOLOGI INDUSTRI PERTANIAN,24,77,31.17
UNIVERSITAS UDAYANA,TEKNOLOGI PANGAN,24,195,12.31
UNIVERSITAS UDAYANA,TEKNIK SIPIL,54,419,12.89
UNIVERSITAS UDAYANA,FISIOTERAPI,18,263,6.84
UNIVERSITAS UDAYANA,ILMU KELAUTAN,30,145,20.69
UNIVERSITAS UDAYANA,ARSITEKTUR LANSKAP,12,60,20.0
UNIVERSITAS UDAYANA,MANAJEMEN SUMBER DAYA PERAIRAN,30,85,35.29
UNIVERSITAS UDAYANA,KEDOKTERAN GIGI,30,347,8.65
UNIVERSITAS UDAYANA,TEKNIK LINGKUNGAN,18,0,100.0
UNIVERSITAS UDAYANA,TEKNIK INDUSTRI,18,0,100.0
UNIVERSITAS UDAYANA,PENGELOLAAN PERHOTELAN,30,0,100.0
UNIVERSITAS UDAYANA,ARKEOLOGI,15,45,33.33
UNIVERSITAS UDAYANA,ANTROPOLOGI BUDAYA,15,55,27.27
UNIVERSITAS UDAYANA,ILMU SEJARAH,15,39,38.46
UNIVERSITAS UDAYANA,ILMU HUKUM,156,683,22.84
UNIVERSITAS UDAYANA,EKONOMI PEMBANGUNAN,90,314,28.66
UNIVERSITAS UDAYANA,SASTRA INGGRIS,60,474,12.66
UNIVERSITAS UDAYANA,KEDOKTERAN,75,1180,6.36
UNIVERSITAS TRUNOJOYO MADURA,EKONOMI PEMBANGUNAN,68,197,34.52
UNIVERSITAS TRUNOJOYO MADURA,SASTRA INGGRIS,54,148,36.49
UNIVERSITAS TRUNOJOYO MADURA,PENDIDIKAN BAHASA DAN SASTRA INDONESIA,54,329,16.41
UNIVERSITAS TRUNOJOYO MADURA,EKONOMI SYARIAH,72,247,29.15
UNIVERSITAS TRUNOJOYO MADURA,HUKUM BISNIS SYARIAH,48,88,54.55
UNIVERSITAS TRUNOJOYO MADURA,PGSD,54,621,8.7
UNIVERSITAS TRUNOJOYO MADURA,PSIKOLOGI,54,419,12.89
UNIVERSITAS TRUNOJOYO MADURA,AGROEKOTEKNOLOGI,54,219,24.66
UNIVERSITAS TRUNOJOYO MADURA,AKUNTANSI,79,456,17.32
UNIVERSITAS TRUNOJOYO MADURA,MANAJEMEN,92,775,11.87
UNIVERSITAS TRUNOJOYO MADURA,ILMU KOMUNIKASI,54,331,16.31
UNIVERSITAS TRUNOJOYO MADURA,SOSIOLOGI,54,257,21.01
UNIVERSITAS TRUNOJOYO MADURA,ILMU HUKUM,120,375,32.0
UNIVERSITAS TRUNOJOYO MADURA,AGRIBISNIS,54,310,17.42
UNIVERSITAS TRUNOJOYO MADURA,SISTEM INFORMASI,60,160,37.5
UNIVERSITAS TRUNOJOYO MADURA,TEKNIK MEKATRONIKA,24,52,46.15
UNIVERSITAS TRUNOJOYO MADURA,TEKNIK MESIN,24,89,26.97
UNIVERSITAS TRUNOJOYO MADURA,MANAJEMEN SUMBERDAYA PERAIRAN,36,101,35.64
UNIVERSITAS TRUNOJOYO MADURA,PENDIDIKAN ILMU PENGETAHUAN ALAM,54,271,19.93
UNIVERSITAS TRUNOJOYO MADURA,PENDIDIKAN INFORMATIKA,54,154,35.06
UNIVERSITAS TRUNOJOYO MADURA,TEKNIK ELEKTRO,36,108,33.33
UNIVERSITAS TRUNOJOYO MADURA,TEKNIK INFORMATIKA,60,422,14.22
UNIVERSITAS TRUNOJOYO MADURA,TEKNIK INDUSTRI,60,297,20.2
UNIVERSITAS TRUNOJOYO MADURA,ILMU KELAUTAN,54,166,32.53
UNIVERSITAS TRUNOJOYO MADURA,PENDIDIKAN GURU ANAK USIA DINI,54,133,40.6
UNIVERSITAS TRUNOJOYO MADURA,TEKNOLOGI INDUSTRI PERTANIAN,54,173,31.21
UNIVERSITAS TIMOR,MATEMATIKA,12,8,100.0
UNIVERSITAS TIMOR,TEKNOLOGI INFORMASI,20,23,86.96
UNIVERSITAS TIMOR,BIOLOGI,20,1,100.0
UNIVERSITAS TIMOR,MANAJEMEN,40,44,90.91
UNIVERSITAS TIMOR,PEND. BAHASA INGGRIS,20,14,100.0
UNIVERSITAS TIMOR,PEND. BAHASA INDONESIA,24,9,100.0
UNIVERSITAS TIMOR,ILMU PEMERINTAHAN,48,14,100.0
UNIVERSITAS TIMOR,ADM. NEGARA,64,26,100.0
UNIVERSITAS TIMOR,PEND. BIOLOGI,24,6,100.0
UNIVERSITAS TIMOR,EKO. PEMBANGUNAN,32,26,100.0
UNIVERSITAS TIMOR,AGROTEKNOLOGI,24,5,100.0
UNIVERSITAS TIMOR,PETERNAKAN,24,16,100.0
UNIVERSITAS TIMOR,KIMIA,16,5,100.0
UNIVERSITAS TIMOR,PEND. MATEMATIKA,20,8,100.0
UNIVERSITAS TIMOR,AGRIBISNIS,24,11,100.0
UNIVERSITAS TIDAR,PENDIDIKAN MATEMATIKA,32,209,15.31
UNIVERSITAS TIDAR,AGROTEKNOLOGI,30,334,8.98
UNIVERSITAS TIDAR,TEKNIK SIPIL,32,321,9.97
UNIVERSITAS TIDAR,TEKNIK MESIN,32,200,16.0
UNIVERSITAS TIDAR,TEKNIK ELEKTRO,32,181,17.68
UNIVERSITAS TIDAR,PETERNAKAN,30,121,24.79
UNIVERSITAS TIDAR,PENDIDIKAN ILMU PENGETAHUAN ALAM,32,252,12.7
UNIVERSITAS TIDAR,PENDIDIKAN BIOLOGI,32,163,19.63
UNIVERSITAS TIDAR,ILMU ADMINISTRASI NEGARA,40,390,10.26
UNIVERSITAS TIDAR,AKUAKULTUR,30,103,29.13
UNIVERSITAS TIDAR,EKONOMI PEMBANGUNAN,40,335,11.94
UNIVERSITAS TIDAR,PENDIDIKAN BAHASA INGGRIS,40,212,18.87
UNIVERSITAS TIDAR,PENDIDIKAN BAHASA DAN SASTRA INDONESIA,40,338,11.83
UNIVERSITAS TIDAR,HUKUM,40,165,24.24
UNIVERSITAS TIDAR,ILMU KOMUNIKASI,40,306,13.07
UNIVERSITAS TIDAR,AKUNTANSI,40,216,18.52
UNIVERSITAS TIDAR,MANAJEMEN,40,368,10.87
UNIVERSITAS TEUKU UMAR,SOSIOLOGI,40,92,43.48
UNIVERSITAS TEUKU UMAR,ILMU KOMUNIKASI,48,89,53.93
UNIVERSITAS TEUKU UMAR,TEKNOLOGI HASIL PERTANIAN,16,54,29.63
UNIVERSITAS TEUKU UMAR,MANAJEMEN,48,125,38.4
UNIVERSITAS TEUKU UMAR,AKUNTANSI,48,89,53.93
UNIVERSITAS TEUKU UMAR,ILMU HUKUM,40,70,57.14
UNIVERSITAS TEUKU UMAR,ILMU ADMINISTRASI NEGARA,48,143,33.57
UNIVERSITAS TEUKU UMAR,EKONOMI PEMBANGUNAN,16,33,48.48
UNIVERSITAS TEUKU UMAR,GIZI,40,141,28.37
UNIVERSITAS TEUKU UMAR,TEKNOLOGI INFORMASI,48,232,20.69
UNIVERSITAS TEUKU UMAR,ILMU KELAUTAN,16,22,72.73
UNIVERSITAS TEUKU UMAR,SUMBER DAYA AKUATIK,12,3,100.0
UNIVERSITAS TEUKU UMAR,AKUAKULTUR,12,16,75.0
UNIVERSITAS TEUKU UMAR,KESEHATAN MASYARAKAT,64,192,33.33
UNIVERSITAS TEUKU UMAR,PERIKANAN,20,50,40.0
UNIVERSITAS TEUKU UMAR,AGROTEKNOLOGI,40,60,66.67
UNIVERSITAS TEUKU UMAR,AGRIBISNIS,36,99,36.36
UNIVERSITAS TEUKU UMAR,TEKNIK INDUSTRI,24,40,60.0
UNIVERSITAS TEUKU UMAR,TEKNIK MESIN,28,37,75.68
UNIVERSITAS TEUKU UMAR,TEKNIK SIPIL,48,68,70.59
UNIVERSITAS TERBUKA,EKONOMI SYARIAH,50,0,100.0
UNIVERSITAS TERBUKA,SASTRA INGGRIS,50,0,100.0
UNIVERSITAS TANJUNGPURA,ANTROPOLOGI SOSIAL,27,41,65.85
UNIVERSITAS TANJUNGPURA,ILMU DAN TEKNOLOGI PANGAN,20,113,17.7
UNIVERSITAS TANJUNGPURA,ILMU HUBUNGAN INTERNASIONAL,45,228,19.74
UNIVERSITAS TANJUNGPURA,BIOLOGI,34,101,33.66
UNIVERSITAS TANJUNGPURA,TEKNIK KELAUTAN,8,9,88.89
UNIVERSITAS TANJUNGPURA,STATISTIK,20,180,11.11
UNIVERSITAS TANJUNGPURA,PETERNAKAN,12,26,46.15
UNIVERSITAS TANJUNGPURA,TEKNIK PERTAMBANGAN,10,63,15.87
UNIVERSITAS TANJUNGPURA,PERENCANAAN WILAYAH KOTA,8,78,10.26
UNIVERSITAS TANJUNGPURA,ILMU KELAUTAN,20,25,80.0
UNIVERSITAS TANJUNGPURA,GEOFISIKA,20,32,62.5
UNIVERSITAS TANJUNGPURA,KEPERAWATAN,20,201,9.95
UNIVERSITAS TANJUNGPURA,KEHUTANAN,135,352,38.35
UNIVERSITAS TANJUNGPURA,AGROTEKNOLOGI,60,190,31.58
UNIVERSITAS TANJUNGPURA,SISTEM KOMPUTER,34,176,19.32
UNIVERSITAS TANJUNGPURA,FARMASI,24,569,4.22
UNIVERSITAS TANJUNGPURA,PEND. DOKTER,18,350,5.14
UNIVERSITAS TANJUNGPURA,KIMIA,34,73,46.58
UNIVERSITAS TANJUNGPURA,TEKNIK MESIN,8,45,17.78
UNIVERSITAS TANJUNGPURA,FISIKA,20,27,74.07
UNIVERSITAS TANJUNGPURA,MATEMATIKA,20,86,23.26
UNIVERSITAS TANJUNGPURA,PEND. KIMIA,22,80,27.5
UNIVERSITAS TANJUNGPURA,PEND. FISIKA,22,61,36.07
UNIVERSITAS TANJUNGPURA,PEND. BIOLOGI,22,121,18.18
UNIVERSITAS TANJUNGPURA,PEND. MATEMATIKA,22,225,9.78
UNIVERSITAS TANJUNGPURA,TEKNIK LINGKUNGAN,18,133,13.53
UNIVERSITAS TANJUNGPURA,PENDIDIKAN IPS,15,60,25.0
UNIVERSITAS TANJUNGPURA,TEKNIK INFORMATIKA,14,361,3.88
UNIVERSITAS TANJUNGPURA,TEKNIK ARSITEKTUR,12,122,9.84
UNIVERSITAS TANJUNGPURA,TEKNIK ELEKTRO,24,105,22.86
UNIVERSITAS TANJUNGPURA,TEKNIK SIPIL,32,324,9.88
UNIVERSITAS TANJUNGPURA,SOSIAL EKONOMI PERTANIAN (AGRIBISNIS),30,298,10.07
UNIVERSITAS TANJUNGPURA,TEKNIK KIMIA,8,26,30.77
UNIVERSITAS TANJUNGPURA,TEKNIK INDUSTRI,14,70,20.0
UNIVERSITAS TANJUNGPURA,ILMU TANAH,24,38,63.16
UNIVERSITAS TANJUNGPURA,PEND. SENI TARI DAN MUSIK,17,16,100.0
UNIVERSITAS TANJUNGPURA,SISTEM INFORMASI,20,178,11.24
UNIVERSITAS TANJUNGPURA,PENDIDIKAN KEPELATIHAN OLAHRAGA,15,10,100.0
UNIVERSITAS TANJUNGPURA,PENDIDIKAN GEOGRAFI,15,88,17.05
UNIVERSITAS TANJUNGPURA,PENDIDIKAN PANCASILA DAN KEWARGANEGARAAN,15,48,31.25
UNIVERSITAS TANJUNGPURA,EKONOMI ISLAM,16,103,15.53
UNIVERSITAS TANJUNGPURA,ILMU PEMERINTAHAN,45,367,12.26
UNIVERSITAS TANJUNGPURA,ILMU KOMUNIKASI,15,247,6.07
UNIVERSITAS TANJUNGPURA,AKUNTANSI (KELAS INTERNASIONAL),10,50,20.0
UNIVERSITAS TANJUNGPURA,PEND. BIMBINGAN KONSELING,12,95,12.63
UNIVERSITAS TANJUNGPURA,PEND. GURU SEKOLAH DASAR (PGSD),20,973,2.06
UNIVERSITAS TANJUNGPURA,MANAJEMEN (KELAS INTERNASIONAL),10,89,11.24
UNIVERSITAS TANJUNGPURA,PEND. BAHASA MANDARIN,12,57,21.05
UNIVERSITAS TANJUNGPURA,SOSIOLOGI,45,125,36.0
UNIVERSITAS TANJUNGPURA,ILMU POLITIK,45,70,64.29
UNIVERSITAS TANJUNGPURA,PENDIDIKAN SEJARAH,15,62,24.19
UNIVERSITAS TANJUNGPURA,"PEND. JASMANI,KESEHATAN & REKREASI",17,20,85.0
UNIVERSITAS TANJUNGPURA,ILMU ADMINISTRASI NEGARA,45,520,8.65
UNIVERSITAS TANJUNGPURA,PEND. GURU PEND. ANAK USIA DINI (PGPAUD),12,94,12.77
UNIVERSITAS TANJUNGPURA,ILMU HUKUM,96,533,18.01
UNIVERSITAS TANJUNGPURA,MANAJEMEN,62,1121,5.53
UNIVERSITAS TANJUNGPURA,AKUNTANSI,62,716,8.66
UNIVERSITAS TANJUNGPURA,EKONOMI PEMBANGUAN,62,276,22.46
UNIVERSITAS TANJUNGPURA,ILMU SOSIATRI/PEM. MASYARAKAT,45,70,64.29
UNIVERSITAS TANJUNGPURA,PEND. EKONOMI,15,70,21.43
UNIVERSITAS TANJUNGPURA,PEND. SOSIOLOGI,15,140,10.71
UNIVERSITAS TANJUNGPURA,PEND. BAHASA INGGRIS,20,357,5.6
UNIVERSITAS TANJUNGPURA,MANAJEMEN SUMBER PERAIRAN,12,0,100.0
UNIVERSITAS TANJUNGPURA,"PEND. BAHASA, SASTRA INDONESIA & DAERAH",15,208,7.21
UNIVERSITAS TADULAKO,PEND. GURU SEKOLAH DASAR,62,469,13.22
UNIVERSITAS TADULAKO,TEKNIK SIPIL (PSDKU MOROWALI),18,3,100.0
UNIVERSITAS TADULAKO,AGROTEKNOLOGI (PSDKU TOUNA),20,2,100.0
UNIVERSITAS TADULAKO,TEKNIK SIPIL (PSDKU TOUNA),20,2,100.0
UNIVERSITAS TADULAKO,SISTEM INFORMASI,10,0,100.0
UNIVERSITAS TADULAKO,PEND. BAHASA INDONESIA,50,174,28.74
UNIVERSITAS TADULAKO,AGROTEKNOLOGI (PSDKU MOROWALI),18,7,100.0
UNIVERSITAS TADULAKO,PEND. BAHASA INGGRIS,62,212,29.25
UNIVERSITAS TADULAKO,PEND. PANCASILA DAN KEWARGANEGARAAN,25,50,50.0
UNIVERSITAS TADULAKO,PEND. SEJARAH,25,47,53.19
UNIVERSITAS TADULAKO,BIMBINGAN DAN KONSELING,20,48,41.67
UNIVERSITAS TADULAKO,TEKNIK LINGKUNGAN,20,0,100.0
UNIVERSITAS TADULAKO,ILMU KOMUNIKASI,55,210,26.19
UNIVERSITAS TADULAKO,PEND. GURU PAUD,30,62,48.39
UNIVERSITAS TADULAKO,ADMINSTRASI NEGARA,60,260,23.08
UNIVERSITAS TADULAKO,SOSIOLOGI,57,85,67.06
UNIVERSITAS TADULAKO,ANTROPOLOGI,42,26,100.0
UNIVERSITAS TADULAKO,ILMU PEMERINTAHAN,60,194,30.93
UNIVERSITAS TADULAKO,EKONOMI PEMBANGUNAN,30,65,46.15
UNIVERSITAS TADULAKO,EKONOMI MANAJEMEN,40,544,7.35
UNIVERSITAS TADULAKO,EKONOMI AKUNTANSI,35,411,8.52
UNIVERSITAS TADULAKO,ILMU HUKUM,130,256,50.78
UNIVERSITAS TADULAKO,"PEND. JASMANI, KESEHATAN DAN REKREASI",40,22,100.0
UNIVERSITAS TADULAKO,GIZI,26,166,15.66
UNIVERSITAS TADULAKO,PEND. GEOGRAFI,30,62,48.39
UNIVERSITAS TADULAKO,TEKNIK GEO FISIKA,10,22,45.45
UNIVERSITAS TADULAKO,TEKNIK ARSITEKTUR,20,105,19.05
UNIVERSITAS TADULAKO,PERENCANAAN WILAYAH DAN KOTA,25,54,46.3
UNIVERSITAS TADULAKO,TEKNIK GEOLOGI,25,28,89.29
UNIVERSITAS TADULAKO,MANAJEMEN (PSDKU TOUNA),40,6,100.0
UNIVERSITAS TADULAKO,PEND. BIOLOGI,40,80,50.0
UNIVERSITAS TADULAKO,PEND. MATEMATIKA,40,130,30.77
UNIVERSITAS TADULAKO,PEND. FISIKA,40,46,86.96
UNIVERSITAS TADULAKO,PEND. KIMIA,40,38,100.0
UNIVERSITAS TADULAKO,AGROTEKNOLOGI,120,125,96.0
UNIVERSITAS TADULAKO,KEHUTANAN,150,59,100.0
UNIVERSITAS TADULAKO,AGRIBISNIS,80,158,50.63
UNIVERSITAS TADULAKO,PETERNAKAN,82,48,100.0
UNIVERSITAS TADULAKO,TEKNIK SIPIL,40,194,20.62
UNIVERSITAS TADULAKO,TEKNIK MESIN,20,29,68.97
UNIVERSITAS TADULAKO,TEKNIK ELEKTRO,20,41,48.78
UNIVERSITAS TADULAKO,FISIKA,10,17,58.82
UNIVERSITAS TADULAKO,MATEMATIKA,10,45,22.22
UNIVERSITAS TADULAKO,KIMIA,15,19,78.95
UNIVERSITAS TADULAKO,BIOLOGI,10,32,31.25
UNIVERSITAS TADULAKO,PEND. DOKTER,30,365,8.22
UNIVERSITAS TADULAKO,KESEHATAN MASYARAKAT,75,323,23.22
UNIVERSITAS TADULAKO,BUDIDAYA PERAIRAN,57,16,100.0
UNIVERSITAS TADULAKO,FARMASI,20,269,7.43
UNIVERSITAS TADULAKO,TEKNIK INFORMATIKA,20,247,8.1
UNIVERSITAS TADULAKO,STATISTIKA,10,93,10.75
UNIVERSITAS TADULAKO,MANAJEMEN (PSDKU MOROWALI),36,10,100.0
UNIVERSITAS SYIAH KUALA,TEKNIK SIPIL,45,571,7.88
UNIVERSITAS SYIAH KUALA,PENDIDIKAN DOKTER HEWAN,55,0,100.0
UNIVERSITAS SYIAH KUALA,EKONOMI ISLAM,35,139,25.18
UNIVERSITAS SYIAH KUALA,TEKNOLOGI HASIL PERTANIAN,30,153,19.61
UNIVERSITAS SYIAH KUALA,FISIKA,25,57,43.86
UNIVERSITAS SYIAH KUALA,MATEMATIKA,25,141,17.73
UNIVERSITAS SYIAH KUALA,PENDIDIKAN DOKTER GIGI,20,492,4.07
UNIVERSITAS SYIAH KUALA,ILMU KEPERAWATAN,40,626,6.39
UNIVERSITAS SYIAH KUALA,PENDIDIKAN DOKTER,45,881,5.11
UNIVERSITAS SYIAH KUALA,PENDIDIKAN KIMIA,25,171,14.62
UNIVERSITAS SYIAH KUALA,PENDIDIKAN FISIKA,25,135,18.52
UNIVERSITAS SYIAH KUALA,PENDIDIKAN MATEMATIKA,30,298,10.07
UNIVERSITAS SYIAH KUALA,PENDIDIKAN BIOLOGI,30,336,8.93
UNIVERSITAS SYIAH KUALA,TEKNIK PERTANIAN,30,193,15.54
UNIVERSITAS SYIAH KUALA,PETERNAKAN,35,142,24.65
UNIVERSITAS SYIAH KUALA,PEMANFAATAN SUMBERDAYA PERIKANAN,45,106,42.45
UNIVERSITAS SYIAH KUALA,AGRIBISNIS,30,467,6.42
UNIVERSITAS SYIAH KUALA,AGROTEKNOLOGI,30,239,12.55
UNIVERSITAS SYIAH KUALA,TEKNIK ELEKTRO,35,231,15.15
UNIVERSITAS SYIAH KUALA,ARSITEKTUR,35,314,11.15
UNIVERSITAS SYIAH KUALA,TEKNIK KIMIA,35,218,16.06
UNIVERSITAS SYIAH KUALA,TEKNIK MESIN,35,162,21.6
UNIVERSITAS SYIAH KUALA,INFORMATIKA,25,730,3.42
UNIVERSITAS SYIAH KUALA,FARMASI,15,929,1.61
UNIVERSITAS SYIAH KUALA,AKUNTANSI,40,454,8.81
UNIVERSITAS SYIAH KUALA,TEKNIK PERTAMBANGAN,20,198,10.1
UNIVERSITAS SYIAH KUALA,KIMIA,25,92,27.17
UNIVERSITAS SYIAH KUALA,BIOLOGI,25,153,16.34
UNIVERSITAS SYIAH KUALA,ILMU KELAUTAN,45,179,25.14
UNIVERSITAS SYIAH KUALA,TEKNIK INDUSTRI,30,245,12.24
UNIVERSITAS SYIAH KUALA,EKONOMI PEMBANGUNAN,40,140,28.57
UNIVERSITAS SYIAH KUALA,ILMU HUKUM,100,331,30.21
UNIVERSITAS SYIAH KUALA,PENDIDIKAN PANCASILA DAN KEWARGANEGARAAN,25,59,42.37
UNIVERSITAS SYIAH KUALA,PENDIDIKAN SEJARAH,25,109,22.94
UNIVERSITAS SYIAH KUALA,PENDIDIKAN EKONOMI,25,69,36.23
UNIVERSITAS SYIAH KUALA,PENDIDIKAN GEOGRAFI,25,146,17.12
UNIVERSITAS SYIAH KUALA,PENDIDIKAN BAHASA INDONESIA,23,103,22.33
